Country,Item,Year,yield,pest_value,emiss_value,ave_rain,ave_temp
South Africa,Potatoes,1996,261054,19508,22.9014,47.28333333333333,17.36666666666667
South Africa,"Rice, paddy",1996,22290,19508,22.9014,47.28333333333333,17.36666666666667
South Africa,Sorghum,1996,30774,19508,22.9014,47.28333333333333,17.36666666666667
South Africa,Soybeans,1996,11765,19508,22.9014,47.28333333333333,17.36666666666667
South Africa,Sweet potatoes,1996,32037,19508,22.9014,47.28333333333333,17.36666666666667
South Africa,Tea,1996,14323,19508,22.9014,47.28333333333333,17.36666666666667
South Africa,Wheat,1996,20961,19508,22.9014,47.28333333333333,17.36666666666667
South Africa,Maize,1997,25195,21596,23.4578,40.51666666666667,17.75
South Africa,Potatoes,1997,282104,21596,23.4578,40.51666666666667,17.75
South Africa,"Rice, paddy",1997,22502,21596,23.4578,40.51666666666667,17.75
South Africa,Sorghum,1997,26917,21596,23.4578,40.51666666666667,17.75
South Africa,Soybeans,1997,13803,21596,23.4578,40.51666666666667,17.75
South Africa,Sweet potatoes,1997,38431,21596,23.4578,40.51666666666667,17.75
South Africa,Tea,1997,12328,21596,23.4578,40.51666666666667,17.75
South Africa,Wheat,1997,17575,21596,23.4578,40.51666666666667,17.75
South Africa,Maize,1998,21611,24304,23.7593,41.300000000000004,18.208333333333332
South Africa,Potatoes,1998,307667,24304,23.7593,41.300000000000004,18.208333333333332
South Africa,"Rice, paddy",1998,22740,24304,23.7593,41.300000000000004,18.208333333333332
South Africa,Sorghum,1998,27306,24304,23.7593,41.300000000000004,18.208333333333332
South Africa,Soybeans,1998,17200,24304,23.7593,41.300000000000004,18.208333333333332
South Africa,Sweet potatoes,1998,35644,24304,23.7593,41.300000000000004,18.208333333333332
South Africa,Tea,1998,19418,24304,23.7593,41.300000000000004,18.208333333333332
South Africa,Wheat,1998,25295,24304,23.7593,41.300000000000004,18.208333333333332
South Africa,Maize,1999,22274,26099,23.7495,36.30833333333333,18.566666666666666
South Africa,Potatoes,1999,315545,26099,23.7495,36.30833333333333,18.566666666666666
South Africa,"Rice, paddy",1999,22961,26099,23.7495,36.30833333333333,18.566666666666666
South Africa,Sorghum,1999,22602,26099,23.7495,36.30833333333333,18.566666666666666
South Africa,Soybeans,1999,15249,26099,23.7495,36.30833333333333,18.566666666666666
South Africa,Sweet potatoes,1999,35197,26099,23.7495,36.30833333333333,18.566666666666666
South Africa,Tea,1999,18514,26099,23.7495,36.30833333333333,18.566666666666666
South Africa,Wheat,1999,24137,26099,23.7495,36.30833333333333,18.566666666666666
South Africa,Maize,2000,28492,26857,23.7024,52.09166666666667,17.60833333333333
South Africa,Potatoes,2000,316536,26857,23.7024,52.09166666666667,17.60833333333333
South Africa,"Rice, paddy",2000,22989,26857,23.7024,52.09166666666667,17.60833333333333
South Africa,Sorghum,2000,33246,26857,23.7024,52.09166666666667,17.60833333333333
South Africa,Soybeans,2000,16412,26857,23.7024,52.09166666666667,17.60833333333333
South Africa,Sweet potatoes,2000,35131,26857,23.7024,52.09166666666667,17.60833333333333
South Africa,Tea,2000,18669,26857,23.7024,52.09166666666667,17.60833333333333
South Africa,Wheat,2000,25997,26857,23.7024,52.09166666666667,17.60833333333333
South Africa,Maize,2001,24371,26857,23.89,44.71666666666667,17.85833333333333
South Africa,Potatoes,2001,311961,26857,23.89,44.71666666666667,17.85833333333333
South Africa,"Rice, paddy",2001,22857,26857,23.89,44.71666666666667,17.85833333333333
South Africa,Sorghum,2001,23429,26857,23.89,44.71666666666667,17.85833333333333
South Africa,Soybeans,2001,16862,26857,23.89,44.71666666666667,17.85833333333333
South Africa,Sweet potatoes,2001,34803,26857,23.89,44.71666666666667,17.85833333333333
South Africa,Tea,2001,18828,26857,23.89,44.71666666666667,17.85833333333333
South Africa,Wheat,2001,25708,26857,23.89,44.71666666666667,17.85833333333333
South Africa,Maize,2002,28516,26857,23.86,34.391666666666666,17.908333333333335
South Africa,Potatoes,2002,324147,26857,23.86,34.391666666666666,17.908333333333335
South Africa,"Rice, paddy",2002,23566,26857,23.86,34.391666666666666,17.908333333333335
South Africa,Sorghum,2002,34286,26857,23.86,34.391666666666666,17.908333333333335
South Africa,Soybeans,2002,17962,26857,23.86,34.391666666666666,17.908333333333335
South Africa,Sweet potatoes,2002,34918,26857,23.86,34.391666666666666,17.908333333333335
South Africa,Tea,2002,20161,26857,23.86,34.391666666666666,17.908333333333335
South Africa,Wheat,2002,25906,26857,23.86,34.391666666666666,17.908333333333335
South Africa,Maize,2003,26582,26857,23.6397,30.958333333333332,18.291666666666664
South Africa,Potatoes,2003,329964,26857,23.6397,30.958333333333332,18.291666666666664
South Africa,"Rice, paddy",2003,23881,26857,23.6397,30.958333333333332,18.291666666666664
South Africa,Sorghum,2003,27226,26857,23.6397,30.958333333333332,18.291666666666664
South Africa,Soybeans,2003,13634,26857,23.6397,30.958333333333332,18.291666666666664
South Africa,Sweet potatoes,2003,34572,26857,23.6397,30.958333333333332,18.291666666666664
South Africa,Tea,2003,22911,26857,23.6397,30.958333333333332,18.291666666666664
South Africa,Wheat,2003,20680,26857,23.6397,30.958333333333332,18.291666666666664
South Africa,Maize,2004,30305,26857,23.5578,39.108333333333334,18.55
South Africa,Potatoes,2004,346081,26857,23.5578,39.108333333333334,18.55
South Africa,"Rice, paddy",2004,24172,26857,23.5578,39.108333333333334,18.55
South Africa,Sorghum,2004,28692,26857,23.5578,39.108333333333334,18.55
South Africa,Soybeans,2004,16296,26857,23.5578,39.108333333333334,18.55
South Africa,Sweet potatoes,2004,34248,26857,23.5578,39.108333333333334,18.55
South Africa,Tea,2004,19450,26857,23.5578,39.108333333333334,18.55
South Africa,Wheat,2004,20325,26857,23.5578,39.108333333333334,18.55
South Africa,Maize,2005,36351,26857,23.3542,32.88333333333333,18.525
South Africa,Potatoes,2005,333534,26857,23.3542,32.88333333333333,18.525
South Africa,"Rice, paddy",2005,24482,26857,23.3542,32.88333333333333,18.525
South Africa,Sorghum,2005,30058,26857,23.3542,32.88333333333333,18.525
South Africa,Soybeans,2005,18167,26857,23.3542,32.88333333333333,18.525
South Africa,Sweet potatoes,2005,33690,26857,23.3542,32.88333333333333,18.525
South Africa,Tea,2005,37552,26857,23.3542,32.88333333333333,18.525
South Africa,Wheat,2005,23665,26857,23.3542,32.88333333333333,18.525
South Africa,Maize,2006,34122,26857,23.1705,47.15,18.033333333333335
South Africa,Potatoes,2006,331650,26857,23.1705,47.15,18.033333333333335
South Africa,"Rice, paddy",2006,24785,26857,23.1705,47.15,18.033333333333335
South Africa,Sorghum,2006,25841,26857,23.1705,47.15,18.033333333333335
South Africa,Soybeans,2006,17625,26857,23.1705,47.15,18.033333333333335
South Africa,Sweet potatoes,2006,31329,26857,23.1705,47.15,18.033333333333335
South Africa,Tea,2006,21809,26857,23.1705,47.15,18.033333333333335
South Africa,Wheat,2006,27516,26857,23.1705,47.15,18.033333333333335
South Africa,Maize,2007,27921,26857,23.8512,35.358333333333334,18.341666666666665
South Africa,Potatoes,2007,330590,26857,23.8512,35.358333333333334,18.341666666666665
South Africa,"Rice, paddy",2007,25076,26857,23.8512,35.358333333333334,18.341666666666665
South Africa,Sorghum,2007,25507,26857,23.8512,35.358333333333334,18.341666666666665
South Africa,Soybeans,2007,11202,26857,23.8512,35.358333333333334,18.341666666666665
South Africa,Sweet potatoes,2007,32644,26857,23.8512,35.358333333333334,18.341666666666665
South Africa,Tea,2007,21513,26857,23.8512,35.358333333333334,18.341666666666665
South Africa,Wheat,2007,30142,26857,23.8512,35.358333333333334,18.341666666666665
South Africa,Maize,2008,45373,26857,24.4088,36.43333333333333,18.441666666666666
South Africa,Potatoes,2008,340000,26857,24.4088,36.43333333333333,18.441666666666666
South Africa,"Rice, paddy",2008,25338,26857,24.4088,36.43333333333333,18.441666666666666
South Africa,Sorghum,2008,29378,26857,24.4088,36.43333333333333,18.441666666666666
South Africa,Soybeans,2008,17050,26857,24.4088,36.43333333333333,18.441666666666666
South Africa,Sweet potatoes,2008,31944,26857,24.4088,36.43333333333333,18.441666666666666
South Africa,Tea,2008,21253,26857,24.4088,36.43333333333333,18.441666666666666
South Africa,Wheat,2008,28476,26857,24.4088,36.43333333333333,18.441666666666666
South Africa,Maize,2009,49640,26857,24.5619,39.291666666666664,18.374999999999996
South Africa,Potatoes,2009,339378,26857,24.5619,39.291666666666664,18.374999999999996
South Africa,"Rice, paddy",2009,25622,26857,24.5619,39.291666666666664,18.374999999999996
South Africa,Sorghum,2009,32339,26857,24.5619,39.291666666666664,18.374999999999996
South Africa,Soybeans,2009,21703,26857,24.5619,39.291666666666664,18.374999999999996
South Africa,Sweet potatoes,2009,30010,26857,24.5619,39.291666666666664,18.374999999999996
South Africa,Tea,2009,11620,26857,24.5619,39.291666666666664,18.374999999999996
South Africa,Wheat,2009,30475,26857,24.5619,39.291666666666664,18.374999999999996
South Africa,Maize,2010,46736,26857,24.6671,39.458333333333336,18.641666666666666
South Africa,Potatoes,2010,342047,26857,24.6671,39.458333333333336,18.641666666666666
South Africa,"Rice, paddy",2010,25878,26857,24.6671,39.458333333333336,18.641666666666666
South Africa,Sorghum,2010,22671,26857,24.6671,39.458333333333336,18.641666666666666
South Africa,Soybeans,2010,18173,26857,24.6671,39.458333333333336,18.641666666666666
South Africa,Sweet potatoes,2010,30877,26857,24.6671,39.458333333333336,18.641666666666666
South Africa,Tea,2010,20848,26857,24.6671,39.458333333333336,18.641666666666666
South Africa,Wheat,2010,25623,26857,24.6671,39.458333333333336,18.641666666666666
South Africa,Maize,2011,43671,26857,24.634,45.03333333333333,17.95
South Africa,Potatoes,2011,349537,26857,24.634,45.03333333333333,17.95
South Africa,"Rice, paddy",2011,26147,26857,24.634,45.03333333333333,17.95
South Africa,Sorghum,2011,22399,26857,24.634,45.03333333333333,17.95
South Africa,Soybeans,2011,16986,26857,24.634,45.03333333333333,17.95
South Africa,Sweet potatoes,2011,30654,26857,24.634,45.03333333333333,17.95
South Africa,Tea,2011,20656,26857,24.634,45.03333333333333,17.95
South Africa,Wheat,2011,33157,26857,24.634,45.03333333333333,17.95
South Africa,Maize,2012,44905,26857,24.8434,38.5,18.158333333333335
South Africa,Potatoes,2012,350438,26857,24.8434,38.5,18.158333333333335
South Africa,"Rice, paddy",2012,27273,26857,24.8434,38.5,18.158333333333335
South Africa,Sorghum,2012,27806,26857,24.8434,38.5,18.158333333333335
South Africa,Soybeans,2012,13771,26857,24.8434,38.5,18.158333333333335
South Africa,Sweet potatoes,2012,30066,26857,24.8434,38.5,18.158333333333335
South Africa,Tea,2012,20567,26857,24.8434,38.5,18.158333333333335
South Africa,Wheat,2012,37476,26857,24.8434,38.5,18.158333333333335
South Africa,Maize,2013,42466,26857,24.0511,34.98333333333334,18.275000000000002
South Africa,Potatoes,2013,352694,26857,24.0511,34.98333333333334,18.275000000000002
South Africa,"Rice, paddy",2013,26087,26857,24.0511,34.98333333333334,18.275000000000002
South Africa,Sorghum,2013,23507,26857,24.0511,34.98333333333334,18.275000000000002
South Africa,Soybeans,2013,15189,26857,24.0511,34.98333333333334,18.275000000000002
South Africa,Sweet potatoes,2013,29696,26857,24.0511,34.98333333333334,18.275000000000002
South Africa,Tea,2013,20527,26857,24.0511,34.98333333333334,18.275000000000002
South Africa,Wheat,2013,36993,26857,24.0511,34.98333333333334,18.275000000000002
South Africa,Maize,2014,53009,26857,24.0094,37.42499999999999,18.46666666666667
South Africa,Potatoes,2014,353097,26857,24.0094,37.42499999999999,18.46666666666667
South Africa,"Rice, paddy",2014,26675,26857,24.0094,37.42499999999999,18.46666666666667
South Africa,Sorghum,2014,33651,26857,24.0094,37.42499999999999,18.46666666666667
South Africa,Soybeans,2014,18851,26857,24.0094,37.42499999999999,18.46666666666667
South Africa,Sweet potatoes,2014,29323,26857,24.0094,37.42499999999999,18.46666666666667
South Africa,Tea,2014,20348,26857,24.0094,37.42499999999999,18.46666666666667
South Africa,Wheat,2014,36721,26857,24.0094,37.42499999999999,18.46666666666667
South Africa,Maize,2015,37526,26857,23.7351,30.641666666666662,18.916666666666668
South Africa,Potatoes,2015,358126,26857,23.7351,30.641666666666662,18.916666666666668
South Africa,"Rice, paddy",2015,27204,26857,23.7351,30.641666666666662,18.916666666666668
South Africa,Sorghum,2015,17092,26857,23.7351,30.641666666666662,18.916666666666668
South Africa,Soybeans,2015,15568,26857,23.7351,30.641666666666662,18.916666666666668
South Africa,Sweet potatoes,2015,29199,26857,23.7351,30.641666666666662,18.916666666666668
South Africa,Tea,2015,20041,26857,23.7351,30.641666666666662,18.916666666666668
South Africa,Wheat,2015,29866,26857,23.7351,30.641666666666662,18.916666666666668
South Africa,Maize,2016,39956,26857,23.3261,35.24999999999999,19.03333333333333
South Africa,Potatoes,2016,359553,26857,23.3261,35.24999999999999,19.03333333333333
South Africa,"Rice, paddy",2016,27267,26857,23.3261,35.24999999999999,19.03333333333333
South Africa,Sorghum,2016,14536,26857,23.3261,35.24999999999999,19.03333333333333
South Africa,Soybeans,2016,14757,26857,23.3261,35.24999999999999,19.03333333333333
South Africa,Sweet potatoes,2016,28716,26857,23.3261,35.24999999999999,19.03333333333333
South Africa,Tea,2016,19411,26857,23.3261,35.24999999999999,19.03333333333333
South Africa,Wheat,2016,37571,26857,23.3261,35.24999999999999,19.03333333333333
South Africa,Maize,2017,63988,26857,22.958,35.325,18.583333333333332
South Africa,Potatoes,2017,361907,26857,22.958,35.325,18.583333333333332
South Africa,"Rice, paddy",2017,27628,26857,22.958,35.325,18.583333333333332
South Africa,Sorghum,2017,35891,26857,22.958,35.325,18.583333333333332
South Africa,Soybeans,2017,22929,26857,22.958,35.325,18.583333333333332
South Africa,Sweet potatoes,2017,28352,26857,22.958,35.325,18.583333333333332
South Africa,Tea,2017,19211,26857,22.958,35.325,18.583333333333332
South Africa,Wheat,2017,31225,26857,22.958,35.325,18.583333333333332
South Africa,Maize,2018,53949,26857,22.6857,31.916666666666668,18.71666666666667
South Africa,Potatoes,2018,364261,26857,22.6857,31.916666666666668,18.71666666666667
South Africa,"Rice, paddy",2018,27737,26857,22.6857,31.916666666666668,18.71666666666667
South Africa,Sorghum,2018,39931,26857,22.6857,31.916666666666668,18.71666666666667
South Africa,Soybeans,2018,19563,26857,22.6857,31.916666666666668,18.71666666666667
South Africa,Sweet potatoes,2018,27991,26857,22.6857,31.916666666666668,18.71666666666667
South Africa,Tea,2018,19042,26857,22.6857,31.916666666666668,18.71666666666667
South Africa,Wheat,2018,37111,26857,22.6857,31.916666666666668,18.71666666666667
Sudan,Maize,2012,16634,2469,68.3672,22.150000000000002,27.966666666666665
Sudan,Potatoes,2012,166663,2469,68.3672,22.150000000000002,27.966666666666665
Sudan,"Rice, paddy",2012,31746,2469,68.3672,22.150000000000002,27.966666666666665
Sudan,Sorghum,2012,5481,2469,68.3672,22.150000000000002,27.966666666666665
Sudan,Sweet potatoes,2012,214286,2469,68.3672,22.150000000000002,27.966666666666665
Sudan,Wheat,2012,17297,2469,68.3672,22.150000000000002,27.966666666666665
Sudan,Yams,2012,19737,2469,68.3672,22.150000000000002,27.966666666666665
Sudan,Maize,2013,15997,2469,68.6695,21.683333333333337,28.049999999999997
Sudan,Potatoes,2013,166669,2469,68.6695,21.683333333333337,28.049999999999997
Sudan,"Rice, paddy",2013,33060,2469,68.6695,21.683333333333337,28.049999999999997
Sudan,Sorghum,2013,6390,2469,68.6695,21.683333333333337,28.049999999999997
Sudan,Sweet potatoes,2013,213626,2469,68.6695,21.683333333333337,28.049999999999997
Sudan,Wheat,2013,19534,2469,68.6695,21.683333333333337,28.049999999999997
Sudan,Yams,2013,21053,2469,68.6695,21.683333333333337,28.049999999999997
Sudan,Maize,2014,10619,2469,68.9907,23.891666666666666,27.86666666666667
Sudan,Potatoes,2014,170252,2469,68.9907,23.891666666666666,27.86666666666667
Sudan,"Rice, paddy",2014,10821,2469,68.9907,23.891666666666666,27.86666666666667
Sudan,Sorghum,2014,7497,2469,68.9907,23.891666666666666,27.86666666666667
Sudan,Sweet potatoes,2014,202685,2469,68.9907,23.891666666666666,27.86666666666667
Sudan,Wheat,2014,21219,2469,68.9907,23.891666666666666,27.86666666666667
Sudan,Yams,2014,20625,2469,68.9907,23.891666666666666,27.86666666666667
Sudan,Maize,2015,12422,2469,69.3618,18.808333333333334,28.216666666666665
Sudan,Potatoes,2015,153225,2469,69.3618,18.808333333333334,28.216666666666665
Sudan,"Rice, paddy",2015,42328,2469,69.3618,18.808333333333334,28.216666666666665
Sudan,Sorghum,2015,5280,2469,69.3618,18.808333333333334,28.216666666666665
Sudan,Sweet potatoes,2015,144689,2469,69.3618,18.808333333333334,28.216666666666665
Sudan,Wheat,2015,34393,2469,69.3618,18.808333333333334,28.216666666666665
Sudan,Yams,2015,20820,2469,69.3618,18.808333333333334,28.216666666666665
Sudan,Maize,2016,13843,2469,69.8371,20.916666666666668,28.275000000000002
Sudan,Potatoes,2016,132371,2469,69.8371,20.916666666666668,28.275000000000002
Sudan,"Rice, paddy",2016,39216,2469,69.8371,20.916666666666668,28.275000000000002
Sudan,Sorghum,2016,7061,2469,69.8371,20.916666666666668,28.275000000000002
Sudan,Sweet potatoes,2016,99692,2469,69.8371,20.916666666666668,28.275000000000002
Sudan,Wheat,2016,23810,2469,69.8371,20.916666666666668,28.275000000000002
Sudan,Yams,2016,21330,2469,69.8371,20.916666666666668,28.275000000000002
Sudan,Maize,2017,13494,2469,70.2788,19.733333333333334,27.98333333333333
Sudan,Potatoes,2017,132371,2469,70.2788,19.733333333333334,27.98333333333333
Sudan,"Rice, paddy",2017,27211,2469,70.2788,19.733333333333334,27.98333333333333
Sudan,Sorghum,2017,6560,2469,70.2788,19.733333333333334,27.98333333333333
Sudan,Sweet potatoes,2017,99792,2469,70.2788,19.733333333333334,27.98333333333333
Sudan,Wheat,2017,26887,2469,70.2788,19.733333333333334,27.98333333333333
Sudan,Yams,2017,21500,2469,70.2788,19.733333333333334,27.98333333333333
Sudan,Maize,2018,15003,2469,70.7197,25.566666666666666,27.958333333333332
Sudan,Potatoes,2018,132372,2469,70.7197,25.566666666666666,27.958333333333332
Sudan,"Rice, paddy",2018,26385,2469,70.7197,25.566666666666666,27.958333333333332
Sudan,Sorghum,2018,6755,2469,70.7197,25.566666666666666,27.958333333333332
Sudan,Sweet potatoes,2018,100928,2469,70.7197,25.566666666666666,27.958333333333332
Sudan,Wheat,2018,24472,2469,70.7197,25.566666666666666,27.958333333333332
Sudan,Yams,2018,21801,2469,70.7197,25.566666666666666,27.958333333333332
Togo,Cassava,1990,76875,324,1.4323,83.825,27.058333333333334
Togo,"Cocoa, beans",1990,2004,324,1.4323,83.825,27.058333333333334
Togo,"Coffee, green",1990,6095,324,1.4323,83.825,27.058333333333334
Togo,Maize,1990,9653,324,1.4323,83.825,27.058333333333334
Togo,"Rice, paddy",1990,13098,324,1.4323,83.825,27.058333333333334
Togo,Sorghum,1990,6229,324,1.4323,83.825,27.058333333333334
Togo,Sweet potatoes,1990,52347,324,1.4323,83.825,27.058333333333334
Togo,Yams,1990,90677,324,1.4323,83.825,27.058333333333334
Togo,Cassava,1991,77872,213,1.3507,111.72499999999998,26.816666666666663
Togo,"Cocoa, beans",1991,1464,213,1.3507,111.72499999999998,26.816666666666663
Togo,"Coffee, green",1991,6553,213,1.3507,111.72499999999998,26.816666666666663
Togo,Maize,1991,9060,213,1.3507,111.72499999999998,26.816666666666663
Togo,"Rice, paddy",1991,15665,213,1.3507,111.72499999999998,26.816666666666663
Togo,Sorghum,1991,7378,213,1.3507,111.72499999999998,26.816666666666663
Togo,Sweet potatoes,1991,44154,213,1.3507,111.72499999999998,26.816666666666663
Togo,Yams,1991,90282,213,1.3507,111.72499999999998,26.816666666666663
Togo,Cassava,1992,68864,192,1.2113,80.92500000000001,26.71666666666667
Togo,"Cocoa, beans",1992,2000,192,1.2113,80.92500000000001,26.71666666666667
Togo,"Coffee, green",1992,1575,192,1.2113,80.92500000000001,26.71666666666667
Togo,Maize,1992,10140,192,1.2113,80.92500000000001,26.71666666666667
Togo,"Rice, paddy",1992,18509,192,1.2113,80.92500000000001,26.71666666666667
Togo,Sorghum,1992,7757,192,1.2113,80.92500000000001,26.71666666666667
Togo,Sweet potatoes,1992,40936,192,1.2113,80.92500000000001,26.71666666666667
Togo,Yams,1992,83257,192,1.2113,80.92500000000001,26.71666666666667
Togo,Cassava,1993,68565,206,1.1626,88.1583333333333,26.841666666666672
Togo,"Cocoa, beans",1993,2250,206,1.1626,88.1583333333333,26.841666666666672
Togo,"Coffee, green",1993,3075,206,1.1626,88.1583333333333,26.841666666666672
Togo,Maize,1993,11599,206,1.1626,88.1583333333333,26.841666666666672
Togo,"Rice, paddy",1993,11975,206,1.1626,88.1583333333333,26.841666666666672
Togo,Sorghum,1993,6442,206,1.1626,88.1583333333333,26.841666666666672
Togo,Sweet potatoes,1993,39256,206,1.1626,88.1583333333333,26.841666666666672
Togo,Yams,1993,103394,206,1.1626,88.1583333333333,26.841666666666672
Togo,Cassava,1994,58795,203,1.1177,94.65833333333335,26.766666666666666
Togo,"Cocoa, beans",1994,2619,203,1.1177,94.65833333333335,26.766666666666666
Togo,"Coffee, green",1994,2356,203,1.1177,94.65833333333335,26.766666666666666
Togo,Maize,1994,9306,203,1.1177,94.65833333333335,26.766666666666666
Togo,"Rice, paddy",1994,9498,203,1.1177,94.65833333333335,26.766666666666666
Togo,Sorghum,1994,5383,203,1.1177,94.65833333333335,26.766666666666666
Togo,Sweet potatoes,1994,55363,203,1.1177,94.65833333333335,26.766666666666666
Togo,Yams,1994,98169,203,1.1177,94.65833333333335,26.766666666666666
Togo,Cassava,1995,59168,198,0.9346,106.55,26.991666666666664
Togo,"Cocoa, beans",1995,2804,198,0.9346,106.55,26.991666666666664
Togo,"Coffee, green",1995,2506,198,0.9346,106.55,26.991666666666664
Togo,Maize,1995,8553,198,0.9346,106.55,26.991666666666664
Togo,"Rice, paddy",1995,12221,198,0.9346,106.55,26.991666666666664
Togo,Sorghum,1995,8652,198,0.9346,106.55,26.991666666666664
Togo,Sweet potatoes,1995,57662,198,0.9346,106.55,26.991666666666664
Togo,Yams,1995,85835,198,0.9346,106.55,26.991666666666664
Togo,Cassava,1996,56909,197,1.0932,94.16666666666667,27.033333333333335
Togo,"Cocoa, beans",1996,3061,197,1.0932,94.16666666666667,27.033333333333335
Togo,"Coffee, green",1996,3089,197,1.0932,94.16666666666667,27.033333333333335
Togo,Maize,1996,9404,197,1.0932,94.16666666666667,27.033333333333335
Togo,"Rice, paddy",1996,13320,197,1.0932,94.16666666666667,27.033333333333335
Togo,Sorghum,1996,6263,197,1.0932,94.16666666666667,27.033333333333335
Togo,Sweet potatoes,1996,16660,197,1.0932,94.16666666666667,27.033333333333335
Togo,Yams,1996,87220,197,1.0932,94.16666666666667,27.033333333333335
Togo,Cassava,1997,62338,228,1.2202,93.76666666666667,26.999999999999996
Togo,"Cocoa, beans",1997,3867,228,1.2202,93.76666666666667,26.999999999999996
Togo,"Coffee, green",1997,3054,228,1.2202,93.76666666666667,26.999999999999996
Togo,Maize,1997,10676,228,1.2202,93.76666666666667,26.999999999999996
Togo,"Rice, paddy",1997,26977,228,1.2202,93.76666666666667,26.999999999999996
Togo,Sorghum,1997,7338,228,1.2202,93.76666666666667,26.999999999999996
Togo,Sweet potatoes,1997,64632,228,1.2202,93.76666666666667,26.999999999999996
Togo,Yams,1997,109866,228,1.2202,93.76666666666667,26.999999999999996
Togo,Cassava,1998,60595,259,1.3149,93.29166666666667,27.549999999999997
Togo,"Cocoa, beans",1998,4357,259,1.3149,93.29166666666667,27.549999999999997
Togo,"Coffee, green",1998,3058,259,1.3149,93.29166666666667,27.549999999999997
Togo,Maize,1998,8673,259,1.3149,93.29166666666667,27.549999999999997
Togo,"Rice, paddy",1998,20441,259,1.3149,93.29166666666667,27.549999999999997
Togo,Sorghum,1998,6697,259,1.3149,93.29166666666667,27.549999999999997
Togo,Sweet potatoes,1998,44098,259,1.3149,93.29166666666667,27.549999999999997
Togo,Yams,1998,99128,259,1.3149,93.29166666666667,27.549999999999997
Togo,Cassava,1999,60593,290,1.4129,112.16666666666667,26.98333333333333
Togo,"Cocoa, beans",1999,3271,290,1.4129,112.16666666666667,26.98333333333333
Togo,"Coffee, green",1999,3106,290,1.4129,112.16666666666667,26.98333333333333
Togo,Maize,1999,11979,290,1.4129,112.16666666666667,26.98333333333333
Togo,"Rice, paddy",1999,21254,290,1.4129,112.16666666666667,26.98333333333333
Togo,Sorghum,1999,8019,290,1.4129,112.16666666666667,26.98333333333333
Togo,Sweet potatoes,1999,45634,290,1.4129,112.16666666666667,26.98333333333333
Togo,Yams,1999,109226,290,1.4129,112.16666666666667,26.98333333333333
Togo,Cassava,2000,56535,321,1.4873,90.72500000000002,27.224999999999998
Togo,"Cocoa, beans",2000,3936,321,1.4873,90.72500000000002,27.224999999999998
Togo,"Coffee, green",2000,3108,321,1.4873,90.72500000000002,27.224999999999998
Togo,Maize,2000,12020,321,1.4873,90.72500000000002,27.224999999999998
Togo,"Rice, paddy",2000,19223,321,1.4873,90.72500000000002,27.224999999999998
Togo,Sorghum,2000,8485,321,1.4873,90.72500000000002,27.224999999999998
Togo,Sweet potatoes,2000,16750,321,1.4873,90.72500000000002,27.224999999999998
Togo,Yams,2000,109974,321,1.4873,90.72500000000002,27.224999999999998
Togo,Cassava,2001,62332,352,1.5351,76.12500000000001,27.408333333333335
Togo,"Cocoa, beans",2001,4252,352,1.5351,76.12500000000001,27.408333333333335
Togo,"Coffee, green",2001,3073,352,1.5351,76.12500000000001,27.408333333333335
Togo,Maize,2001,13071,352,1.5351,76.12500000000001,27.408333333333335
Togo,"Rice, paddy",2001,19324,352,1.5351,76.12500000000001,27.408333333333335
Togo,Sorghum,2001,8889,352,1.5351,76.12500000000001,27.408333333333335
Togo,Sweet potatoes,2001,7389,352,1.5351,76.12500000000001,27.408333333333335
Togo,Yams,2001,113781,352,1.5351,76.12500000000001,27.408333333333335
Togo,Cassava,2002,57004,383,1.5999,95.81666666666666,27.416666666666668
Togo,"Cocoa, beans",2002,4167,383,1.5999,95.81666666666666,27.416666666666668
Togo,"Coffee, green",2002,3038,383,1.5999,95.81666666666666,27.416666666666668
Togo,Maize,2002,12652,383,1.5999,95.81666666666666,27.416666666666668
Togo,"Rice, paddy",2002,21627,383,1.5999,95.81666666666666,27.416666666666668
Togo,Sorghum,2002,8658,383,1.5999,95.81666666666666,27.416666666666668
Togo,Sweet potatoes,2002,36466,383,1.5999,95.81666666666666,27.416666666666668
Togo,Yams,2002,106330,383,1.5999,95.81666666666666,27.416666666666668
Togo,Cassava,2003,58586,414,1.6619,110.45833333333333,27.50833333333333
Togo,"Cocoa, beans",2003,2684,414,1.6619,110.45833333333333,27.50833333333333
Togo,"Coffee, green",2003,2750,414,1.6619,110.45833333333333,27.50833333333333
Togo,Maize,2003,12728,414,1.6619,110.45833333333333,27.50833333333333
Togo,"Rice, paddy",2003,21700,414,1.6619,110.45833333333333,27.50833333333333
Togo,Sorghum,2003,8775,414,1.6619,110.45833333333333,27.50833333333333
Togo,Sweet potatoes,2003,17506,414,1.6619,110.45833333333333,27.50833333333333
Togo,Yams,2003,106088,414,1.6619,110.45833333333333,27.50833333333333
Togo,Cassava,2004,58369,585,1.6999,99.33333333333331,27.333333333333332
Togo,"Cocoa, beans",2004,6200,585,1.6999,99.33333333333331,27.333333333333332
Togo,"Coffee, green",2004,3100,585,1.6999,99.33333333333331,27.333333333333332
Togo,Maize,2004,10920,585,1.6999,99.33333333333331,27.333333333333332
Togo,"Rice, paddy",2004,21228,585,1.6999,99.33333333333331,27.333333333333332
Togo,Sorghum,2004,10137,585,1.6999,99.33333333333331,27.333333333333332
